Array;Mask;Score;Generacion
[1, 2, 1, 4, 4, 4, 0, 4];?l?u?l?s?s?s;-0.0;2
[1, 1, 1, 3, 4, 0, 1, 1];?l?l?l?d?s;-0.0;2
[2, 3, 1, 3, 1, 0, 2, 3];?u?d?l?d?l;-1.6;2
[4, 2, 3, 3, 0, 1, 3, 1];?s?u?d?d;-0.0;2
[4, 1, 4, 2, 0, 1, 1, 1];?s?l?s?u;-0.0;2
[2, 1, 4, 4, 0, 3, 1, 0];?u?l?s?s;-0.0;2
[3, 4, 3, 1, 2, 3, 0, 4];?d?s?d?l?u?d;-0.0;2
[2, 4, 2, 2, 1, 3, 2, 3];?u?s?u?u?l?d?u?d;-0.0;2
[2, 2, 1, 1, 0, 1, 1, 4];?u?u?l?l;-1.2;2
[2, 3, 2, 3, 3, 0, 0, 2];?u?d?u?d?d;-0.5;2
[3, 3, 1, 3, 3, 4, 3, 3];?d?d?l?d?d?s?d?d;-0.0;2
[2, 2, 3, 3, 4, 3, 1, 1];?u?u?d?d?s?d?l?l;-0.0;2
[1, 2, 3, 2, 3, 2, 3, 0];?l?u?d?u?d?u?d;-0.0;2
[2, 4, 4, 0, 0, 4, 3, 4];?u?s?s;-0.0;2
[1, 1, 2, 2, 0, 0, 1, 1];?l?l?u?u;-3.0;2
[2, 1, 1, 2, 0, 0, 0, 3];?u?l?l?u;-5.4;2
[2, 1, 4, 4, 4, 2, 4, 2];?u?l?s?s?s?u?s?u;-0.0;2
[3, 4, 3, 3, 4, 1, 0, 3];?d?s?d?d?s?l;-0.0;2
[2, 3, 4, 1, 3, 4, 3, 3];?u?d?s?l?d?s?d?d;-0.0;2
[3, 2, 3, 1, 2, 0, 0, 1];?d?u?d?l?u;-2.25;2
[1, 1, 1, 3, 4, 0, 2, 3];?l?l?l?d?s;-0.0;2
[3, 3, 3, 1, 4, 4, 1, 4];?d?d?d?l?s?s?l?s;-0.0;2
[3, 2, 1, 4, 3, 0, 4, 1];?d?u?l?s?d;-0.0;2
[1, 1, 2, 2, 0, 4, 0, 1];?l?l?u?u;-3.0;2
[4, 1, 3, 3, 4, 4, 3, 4];?s?l?d?d?s?s?d?s;-0.0;2
[1, 1, 2, 3, 1, 1, 4, 0];?l?l?u?d?l?l?s;-0.0;2
[4, 4, 4, 2, 2, 1, 2, 3];?s?s?s?u?u?l?u?d;-0.0;2
[2, 1, 2, 1, 4, 4, 2, 2];?u?l?u?l?s?s?u?u;-0.0;2
[4, 4, 4, 4, 3, 0, 4, 0];?s?s?s?s?d;-0.2;2
[2, 2, 2, 2, 3, 3, 0, 3];?u?u?u?u?d?d;-72.25;2
[4, 1, 1, 3, 0, 2, 2, 3];?s?l?l?d;-0.0;2
[3, 4, 1, 4, 0, 1, 3, 3];?d?s?l?s;-0.0;2
[1, 2, 1, 1, 0, 4, 3, 1];?l?u?l?l;-2.5;2
[1, 1, 2, 4, 4, 1, 0, 0];?l?l?u?s?s?l;-0.0;2
[2, 2, 2, 3, 1, 3, 2, 3];?u?u?u?d?l?d?u?d;-0.16666666666666666;2
[4, 1, 4, 4, 3, 2, 2, 1];?s?l?s?s?d?u?u?l;-0.0;2
[1, 1, 3, 1, 0, 2, 2, 1];?l?l?d?l;-47.6;2
[1, 4, 3, 3, 2, 0, 0, 0];?l?s?d?d?u;-0.0;2
[4, 4, 4, 4, 3, 3, 2, 1];?s?s?s?s?d?d?u?l;-0.0;2
[2, 4, 4, 1, 3, 0, 0, 0];?u?s?s?l?d;-0.0;2
[3, 1, 3, 2, 0, 4, 2, 3];?d?l?d?u;-0.0;2
[1, 3, 4, 2, 4, 2, 0, 3];?l?d?s?u?s?u;-0.0;2
[2, 1, 2, 1, 4, 0, 4, 0];?u?l?u?l?s;-0.2;2
[3, 1, 1, 1, 2, 0, 2, 2];?d?l?l?l?u;-1.75;2
[3, 1, 3, 0, 3, 2, 0, 2];?d?l?d;-0.0;2
[3, 2, 1, 3, 0, 2, 3, 3];?d?u?l?d;-0.0;2
[2, 1, 4, 3, 2, 2, 1, 2];?u?l?s?d?u?u?l?u;-0.0;2
[3, 1, 4, 4, 1, 4, 4, 0];?d?l?s?s?l?s?s;-0.0;2
[4, 4, 1, 4, 3, 4, 3, 2];?s?s?l?s?d?s?d?u;-0.0;2
[3, 3, 1, 3, 3, 1, 2, 0];?d?d?l?d?d?l?u;-0.16666666666666666;2
[1, 3, 1, 1, 3, 4, 3, 3];?l?d?l?l?d?s?d?d;-0.0;2
[4, 4, 3, 1, 3, 4, 0, 2];?s?s?d?l?d?s;-0.0;2
[2, 4, 3, 3, 4, 1, 0, 3];?u?s?d?d?s?l;-0.0;2
[4, 1, 2, 4, 1, 1, 0, 2];?s?l?u?s?l?l;-0.0;2
[2, 2, 2, 1, 2, 3, 1, 4];?u?u?u?l?u?d?l?s;-0.0;2
[3, 2, 4, 4, 1, 0, 3, 2];?d?u?s?s?l;-0.0;2
[3, 2, 4, 2, 1, 4, 1, 4];?d?u?s?u?l?s?l?s;-0.0;2
[1, 3, 1, 3, 1, 1, 4, 3];?l?d?l?d?l?l?s?d;-0.0;2
[3, 3, 4, 1, 3, 4, 3, 3];?d?d?s?l?d?s?d?d;-0.0;2
[4, 4, 3, 2, 3, 3, 1, 1];?s?s?d?u?d?d?l?l;-0.0;2
[1, 2, 1, 1, 0, 3, 3, 2];?l?u?l?l;-2.5;2
[4, 4, 4, 1, 0, 3, 2, 0];?s?s?s?l;-0.2;2
[1, 3, 1, 1, 3, 1, 2, 0];?l?d?l?l?d?l?u;-0.3333333333333333;2
[2, 2, 2, 2, 1, 0, 0, 2];?u?u?u?u?l;-6.0;2
[3, 3, 4, 3, 3, 3, 0, 4];?d?d?s?d?d?d;-0.0;2
[4, 2, 2, 1, 0, 1, 2, 4];?s?u?u?l;-0.0;2
[1, 3, 3, 1, 0, 0, 0, 2];?l?d?d?l;-16.4;2
[3, 3, 1, 2, 4, 2, 1, 4];?d?d?l?u?s?u?l?s;-0.0;2
[4, 4, 3, 3, 0, 2, 4, 2];?s?s?d?d;-0.0;2
[3, 4, 3, 3, 1, 1, 0, 0];?d?s?d?d?l?l;-0.16666666666666666;2
[3, 4, 4, 2, 2, 4, 2, 2];?d?s?s?u?u?s?u?u;-0.0;2
[1, 2, 1, 3, 1, 3, 1, 1];?l?u?l?d?l?d?l?l;-0.8333333333333334;2
[1, 1, 3, 1, 0, 2, 3, 3];?l?l?d?l;-47.6;2
[1, 3, 2, 3, 0, 3, 2, 0];?l?d?u?d;-0.4;2
[1, 4, 4, 1, 0, 1, 4, 0];?l?s?s?l;-0.25;2
[2, 1, 3, 1, 2, 3, 3, 3];?u?l?d?l?u?d?d?d;-0.16666666666666666;2
[3, 2, 3, 2, 1, 1, 2, 2];?d?u?d?u?l?l?u?u;-0.0;2
[1, 1, 4, 2, 1, 1, 1, 0];?l?l?s?u?l?l?l;-0.0;2
[4, 2, 2, 3, 3, 2, 3, 3];?s?u?u?d?d?u?d?d;-0.0;2
[1, 2, 4, 1, 0, 0, 2, 2];?l?u?s?l;-0.0;2
[2, 2, 3, 3, 4, 2, 3, 0];?u?u?d?d?s?u?d;-0.16666666666666666;2
[2, 2, 3, 2, 3, 3, 1, 1];?u?u?d?u?d?d?l?l;-0.8333333333333334;2
[1, 2, 1, 3, 0, 2, 3, 0];?l?u?l?d;-0.6;2
[2, 4, 2, 4, 2, 4, 2, 0];?u?s?u?s?u?s?u;-0.3333333333333333;2
[1, 4, 1, 2, 2, 3, 4, 1];?l?s?l?u?u?d?s?l;-0.0;2
[2, 3, 3, 3, 1, 3, 4, 0];?u?d?d?d?l?d?s;-0.0;2
[3, 2, 1, 4, 3, 4, 2, 2];?d?u?l?s?d?s?u?u;-0.0;2
[3, 1, 2, 1, 4, 4, 2, 2];?d?l?u?l?s?s?u?u;-0.0;2
[4, 4, 1, 4, 0, 1, 3, 1];?s?s?l?s;-0.0;2
[4, 4, 1, 4, 2, 0, 0, 2];?s?s?l?s?u;-0.0;2
[3, 3, 4, 4, 1, 3, 3, 1];?d?d?s?s?l?d?d?l;-0.0;2
[2, 3, 3, 1, 4, 0, 2, 0];?u?d?d?l?s;-0.0;2
[2, 3, 4, 2, 1, 2, 4, 4];?u?d?s?u?l?u?s?s;-0.0;2
[4, 3, 3, 2, 0, 1, 1, 2];?s?d?d?u;-0.0;2
[1, 3, 4, 3, 3, 4, 2, 1];?l?d?s?d?d?s?u?l;-0.0;2
[3, 3, 4, 4, 0, 2, 3, 4];?d?d?s?s;-0.0;2
[2, 2, 1, 1, 3, 2, 4, 1];?u?u?l?l?d?u?s?l;-0.0;2
[3, 1, 3, 2, 3, 1, 1, 3];?d?l?d?u?d?l?l?d;-0.0;2
[1, 1, 4, 2, 1, 1, 1, 3];?l?l?s?u?l?l?l?d;-0.0;2
[4, 1, 1, 1, 1, 1, 0, 2];?s?l?l?l?l?l;-4.0;2
[3, 2, 3, 4, 2, 0, 2, 0];?d?u?d?s?u;-0.0;2
[1, 1, 2, 3, 0, 4, 4, 3];?l?l?u?d;-0.4;2
[3, 2, 3, 3, 1, 3, 1, 1];?d?u?d?d?l?d?l?l;-0.0;2
[3, 2, 3, 1, 1, 1, 0, 2];?d?u?d?l?l?l;-0.16666666666666666;2
[3, 3, 1, 4, 0, 0, 2, 2];?d?d?l?s;-0.0;2
[3, 2, 4, 4, 1, 3, 0, 2];?d?u?s?s?l?d;-0.0;2
[1, 1, 2, 4, 2, 4, 1, 4];?l?l?u?s?u?s?l?s;-0.0;2
[3, 1, 3, 4, 2, 0, 2, 2];?d?l?d?s?u;-0.0;2
[2, 1, 2, 1, 3, 2, 1, 1];?u?l?u?l?d?u?l?l;-0.375;2
[1, 2, 1, 1, 0, 4, 3, 3];?l?u?l?l;-2.5;2
[1, 2, 2, 3, 0, 0, 1, 1];?l?u?u?d;-0.2;2
[2, 2, 2, 3, 2, 1, 4, 3];?u?u?u?d?u?l?s?d;-0.0;2
[1, 1, 2, 3, 1, 3, 1, 3];?l?l?u?d?l?d?l?d;-0.4;2
[2, 2, 2, 1, 3, 0, 3, 4];?u?u?u?l?d;-3.5;2
[4, 1, 3, 3, 1, 2, 1, 3];?s?l?d?d?l?u?l?d;-0.0;2
[2, 1, 2, 1, 2, 3, 1, 4];?u?l?u?l?u?d?l?s;-0.0;2
[4, 1, 2, 4, 2, 0, 4, 2];?s?l?u?s?u;-0.0;2
[2, 4, 2, 2, 1, 3, 2, 3];?u?s?u?u?l?d?u?d;-0.0;2
[4, 2, 3, 4, 3, 2, 2, 0];?s?u?d?s?d?u?u;-0.0;2
[4, 4, 4, 1, 0, 3, 2, 0];?s?s?s?l;-0.2;2
[4, 4, 2, 2, 3, 2, 0, 0];?s?s?u?u?d?u;-0.0;2
[4, 4, 3, 1, 3, 4, 3, 2];?s?s?d?l?d?s?d?u;-0.0;2
[2, 4, 3, 3, 4, 1, 0, 3];?u?s?d?d?s?l;-0.0;2
[2, 4, 1, 1, 0, 4, 1, 0];?u?s?l?l;-0.2;2
[3, 1, 4, 3, 1, 3, 2, 3];?d?l?s?d?l?d?u?d;-0.0;2
[1, 4, 4, 1, 0, 0, 0, 2];?l?s?s?l;-0.25;2
[2, 3, 2, 3, 3, 1, 4, 0];?u?d?u?d?d?l?s;-0.0;2
[3, 3, 3, 2, 1, 0, 4, 1];?d?d?d?u?l;-3.25;2
[3, 2, 4, 3, 0, 4, 2, 2];?d?u?s?d;-0.0;2
[2, 3, 2, 1, 1, 4, 3, 0];?u?d?u?l?l?s?d;-0.0;2
[2, 2, 1, 3, 0, 3, 2, 2];?u?u?l?d;-0.4;2
[2, 4, 4, 4, 1, 3, 0, 3];?u?s?s?s?l?d;-0.0;2
[4, 3, 1, 4, 2, 1, 0, 1];?s?d?l?s?u?l;-0.0;2
[1, 1, 1, 2, 0, 4, 4, 2];?l?l?l?u;-2.4;2
[1, 4, 4, 2, 4, 1, 3, 2];?l?s?s?u?s?l?d?u;-0.0;2
[4, 1, 4, 1, 3, 2, 2, 1];?s?l?s?l?d?u?u?l;-0.0;2
[3, 1, 4, 3, 1, 3, 2, 0];?d?l?s?d?l?d?u;-0.0;2
[1, 3, 3, 2, 0, 0, 0, 4];?l?d?d?u;-0.25;2
[1, 3, 3, 1, 4, 2, 3, 2];?l?d?d?l?s?u?d?u;-0.0;2
[2, 1, 1, 2, 0, 1, 2, 2];?u?l?l?u;-5.4;2
[2, 3, 2, 3, 3, 0, 0, 2];?u?d?u?d?d;-0.5;2
[2, 2, 1, 1, 0, 1, 4, 2];?u?u?l?l;-1.2;2
[1, 4, 2, 4, 0, 1, 1, 4];?l?s?u?s;-0.0;2
[1, 4, 1, 4, 1, 1, 3, 0];?l?s?l?s?l?l?d;-0.0;2
[2, 2, 1, 2, 3, 1, 0, 2];?u?u?l?u?d?l;-2.0;2
[3, 4, 4, 1, 0, 4, 4, 2];?d?s?s?l;-0.0;2
[2, 2, 2, 2, 1, 0, 0, 1];?u?u?u?u?l;-6.0;2
[3, 1, 4, 3, 0, 2, 4, 0];?d?l?s?d;-0.0;2
[1, 1, 1, 3, 4, 0, 1, 2];?l?l?l?d?s;-0.0;2
[4, 1, 2, 2, 0, 2, 1, 1];?s?l?u?u;-0.0;2
[1, 1, 4, 2, 0, 1, 3, 4];?l?l?s?u;-0.0;2
[1, 1, 3, 3, 1, 3, 1, 1];?l?l?d?d?l?d?l?l;-21.6;2
[4, 1, 4, 2, 3, 0, 4, 1];?s?l?s?u?d;-0.0;2
[2, 1, 2, 2, 0, 4, 4, 0];?u?l?u?u;-3.2;2
[2, 2, 4, 2, 3, 4, 1, 0];?u?u?s?u?d?s?l;-0.0;2
[3, 3, 1, 4, 3, 2, 2, 0];?d?d?l?s?d?u?u;-0.0;2
[4, 2, 3, 4, 0, 0, 2, 2];?s?u?d?s;-0.0;2
[4, 1, 1, 4, 0, 1, 1, 4];?s?l?l?s;-0.2;2
[2, 2, 1, 1, 2, 0, 2, 0];?u?u?l?l?u;-5.8;2
[1, 4, 1, 4, 0, 1, 3, 1];?l?s?l?s;-0.4;2
[3, 2, 3, 3, 2, 4, 0, 1];?d?u?d?d?u?s;-0.0;2
[4, 2, 2, 4, 0, 0, 3, 0];?s?u?u?s;-0.0;2
[1, 1, 1, 1, 2, 2, 4, 3];?l?l?l?l?u?u?s?d;-0.0;2
[3, 3, 2, 3, 3, 2, 4, 1];?d?d?u?d?d?u?s?l;-0.0;2
[2, 4, 1, 1, 4, 3, 3, 2];?u?s?l?l?s?d?d?u;-0.0;2
[2, 2, 1, 1, 0, 4, 2, 2];?u?u?l?l;-1.2;2
[4, 4, 4, 1, 2, 1, 1, 4];?s?s?s?l?u?l?l?s;-0.0;2
[3, 1, 1, 2, 0, 2, 1, 1];?d?l?l?u;-0.0;2
[2, 3, 3, 4, 3, 3, 0, 3];?u?d?d?s?d?d;-0.0;2
[3, 3, 4, 3, 3, 3, 0, 4];?d?d?s?d?d?d;-0.0;2
[4, 4, 2, 2, 3, 2, 0, 0];?s?s?u?u?d?u;-0.0;2
[1, 2, 3, 3, 2, 2, 3, 0];?l?u?d?d?u?u?d;-0.0;2
[2, 2, 3, 3, 4, 4, 0, 1];?u?u?d?d?s?s;-0.0;2
[1, 4, 1, 2, 2, 4, 2, 1];?l?s?l?u?u?s?u?l;-0.0;2
[3, 3, 2, 2, 3, 3, 1, 0];?d?d?u?u?d?d?l;-0.0;2
[2, 2, 1, 1, 3, 3, 2, 3];?u?u?l?l?d?d?u?d;-0.0;2
[2, 2, 2, 3, 1, 2, 2, 0];?u?u?u?d?l?u?u;-0.4;2
[2, 3, 1, 3, 3, 4, 3, 3];?u?d?l?d?d?s?d?d;-0.0;2
[3, 3, 1, 3, 1, 0, 1, 1];?d?d?l?d?l;-3.0;2
[4, 1, 2, 3, 4, 3, 0, 0];?s?l?u?d?s?d;-0.0;2
[4, 4, 3, 4, 3, 4, 3, 2];?s?s?d?s?d?s?d?u;-0.0;2
[2, 2, 3, 3, 0, 1, 1, 1];?u?u?d?d;-3.5;2
[4, 1, 4, 2, 4, 1, 1, 4];?s?l?s?u?s?l?l?s;-0.0;2
[1, 4, 1, 2, 2, 3, 4, 1];?l?s?l?u?u?d?s?l;-0.0;2
[1, 1, 2, 2, 4, 1, 0, 0];?l?l?u?u?s?l;-0.0;2
[1, 1, 1, 2, 0, 4, 1, 0];?l?l?l?u;-2.4;2
[2, 1, 3, 2, 4, 0, 4, 2];?u?l?d?u?s;-0.0;2
[2, 3, 3, 3, 4, 0, 1, 3];?u?d?d?d?s;-0.0;2
[2, 2, 4, 1, 4, 2, 2, 4];?u?u?s?l?s?u?u?s;-0.0;2
[3, 3, 4, 3, 0, 4, 2, 2];?d?d?s?d;-0.0;2
[3, 2, 1, 3, 3, 4, 3, 3];?d?u?l?d?d?s?d?d;-0.0;2
[4, 2, 4, 2, 1, 2, 4, 3];?s?u?s?u?l?u?s?d;-0.0;2
[1, 3, 2, 1, 3, 4, 0, 0];?l?d?u?l?d?s;-0.0;2
[3, 3, 1, 2, 4, 4, 4, 3];?d?d?l?u?s?s?s?d;-0.0;2
[3, 2, 4, 2, 4, 2, 1, 4];?d?u?s?u?s?u?l?s;-0.0;2
[1, 1, 4, 1, 1, 3, 2, 1];?l?l?s?l?l?d?u?l;-0.0;2
[3, 3, 3, 4, 0, 3, 4, 4];?d?d?d?s;-0.2;2
[2, 3, 2, 2, 3, 4, 3, 0];?u?d?u?u?d?s?d;-0.0;2
[4, 2, 2, 2, 1, 2, 0, 4];?s?u?u?u?l?u;-0.0;2
[2, 3, 2, 3, 4, 3, 1, 1];?u?d?u?d?s?d?l?l;-0.0;2
[1, 4, 1, 2, 1, 2, 0, 4];?l?s?l?u?l?u;-0.0;2
[2, 4, 4, 1, 0, 2, 1, 4];?u?s?s?l;-0.0;2
[2, 2, 1, 1, 3, 1, 2, 2];?u?u?l?l?d?l?u?u;-1.625;2
[2, 4, 4, 1, 3, 0, 0, 4];?u?s?s?l?d;-0.0;2
[1, 3, 3, 1, 0, 4, 2, 3];?l?d?d?l;-16.4;2
[3, 3, 3, 1, 3, 0, 4, 1];?d?d?d?l?d;-3.0;2
[3, 2, 4, 2, 4, 4, 4, 3];?d?u?s?u?s?s?s?d;-0.0;2
[4, 4, 4, 4, 3, 4, 2, 2];?s?s?s?s?d?s?u?u;-0.0;2
[3, 1, 4, 4, 1, 4, 4, 0];?d?l?s?s?l?s?s;-0.0;2
[2, 1, 3, 4, 2, 0, 0, 1];?u?l?d?s?u;-0.0;2
[1, 2, 2, 3, 0, 0, 1, 1];?l?u?u?d;-0.2;2
[1, 1, 1, 1, 2, 0, 3, 1];?l?l?l?l?u;-7.2;2
[4, 2, 2, 1, 4, 1, 3, 3];?s?u?u?l?s?l?d?d;-0.0;2
[4, 1, 2, 0, 2, 3, 1, 0];?s?l?u;-0.0;2
[2, 1, 3, 2, 4, 0, 1, 4];?u?l?d?u?s;-0.0;2
[1, 2, 4, 3, 0, 0, 1, 1];?l?u?s?d;-0.0;2
[1, 2, 2, 4, 1, 3, 3, 1];?l?u?u?s?l?d?d?l;-0.0;2
[1, 3, 3, 3, 4, 2, 3, 0];?l?d?d?d?s?u?d;-0.0;2
[2, 2, 1, 1, 1, 0, 2, 0];?u?u?l?l?l;-12.0;2
[2, 4, 3, 3, 1, 1, 0, 4];?u?s?d?d?l?l;-0.0;2
[2, 2, 1, 1, 3, 2, 4, 0];?u?u?l?l?d?u?s;-0.0;2
[2, 4, 4, 2, 2, 3, 2, 2];?u?s?s?u?u?d?u?u;-0.0;2
[2, 1, 3, 3, 2, 1, 4, 4];?u?l?d?d?u?l?s?s;-0.0;2
[4, 3, 3, 3, 4, 0, 1, 0];?s?d?d?d?s;-0.0;2
[1, 1, 1, 3, 3, 0, 4, 3];?l?l?l?d?d;-271.4;2
[3, 1, 1, 3, 3, 2, 4, 1];?d?l?l?d?d?u?s?l;-0.0;2
[3, 3, 3, 1, 3, 0, 0, 2];?d?d?d?l?d;-3.0;2
[1, 4, 1, 2, 1, 1, 3, 4];?l?s?l?u?l?l?d?s;-0.0;2
[1, 1, 1, 2, 0, 4, 0, 2];?l?l?l?u;-2.4;2
[4, 4, 3, 1, 0, 0, 3, 3];?s?s?d?l;-0.0;2
[1, 1, 1, 1, 2, 0, 2, 3];?l?l?l?l?u;-7.2;2
[1, 1, 1, 1, 2, 3, 2, 0];?l?l?l?l?u?d?u;-0.5;2
[1, 3, 2, 3, 0, 0, 3, 3];?l?d?u?d;-0.4;2
[2, 2, 1, 1, 3, 2, 4, 4];?u?u?l?l?d?u?s?s;-0.0;2
[2, 1, 1, 2, 0, 0, 0, 3];?u?l?l?u;-5.4;2
[2, 2, 4, 1, 4, 0, 2, 3];?u?u?s?l?s;-0.0;2
[2, 4, 3, 3, 4, 0, 3, 3];?u?s?d?d?s;-0.0;2
[4, 4, 1, 1, 2, 2, 1, 3];?s?s?l?l?u?u?l?d;-0.0;2
[4, 3, 1, 3, 0, 2, 4, 3];?s?d?l?d;-0.0;2
[4, 3, 2, 3, 0, 1, 4, 4];?s?d?u?d;-0.0;2
[1, 2, 1, 2, 3, 3, 4, 0];?l?u?l?u?d?d?s;-0.0;2
[4, 3, 3, 1, 4, 0, 2, 0];?s?d?d?l?s;-0.2;2
[2, 1, 4, 1, 2, 0, 3, 3];?u?l?s?l?u;-0.2;2
[1, 1, 1, 3, 3, 2, 4, 4];?l?l?l?d?d?u?s?s;-0.0;2
[3, 2, 1, 4, 4, 0, 1, 0];?d?u?l?s?s;-0.0;2
[2, 1, 3, 2, 4, 4, 2, 1];?u?l?d?u?s?s?u?l;-0.0;2
[2, 1, 4, 4, 4, 2, 4, 2];?u?l?s?s?s?u?s?u;-0.0;2
[2, 4, 2, 4, 4, 0, 1, 3];?u?s?u?s?s;-0.0;2
[1, 1, 4, 3, 4, 4, 1, 0];?l?l?s?d?s?s?l;-0.0;2
[2, 2, 1, 1, 4, 1, 4, 0];?u?u?l?l?s?l?s;-0.0;2
[2, 1, 2, 2, 3, 1, 2, 0];?u?l?u?u?d?l?u;-0.16666666666666666;2
[3, 1, 4, 4, 1, 4, 4, 0];?d?l?s?s?l?s?s;-0.0;2
[3, 3, 4, 4, 1, 0, 0, 2];?d?d?s?s?l;-0.0;2
[2, 2, 2, 2, 1, 0, 0, 2];?u?u?u?u?l;-6.0;2
[2, 2, 2, 3, 2, 3, 1, 3];?u?u?u?d?u?d?l?d;-0.6;2
[1, 1, 2, 3, 3, 3, 0, 2];?l?l?u?d?d?d;-3.2;2
[3, 4, 1, 4, 1, 1, 0, 0];?d?s?l?s?l?l;-0.0;2
[2, 3, 2, 2, 1, 2, 0, 0];?u?d?u?u?l?u;-0.8333333333333334;2
[1, 4, 1, 2, 3, 3, 1, 4];?l?s?l?u?d?d?l?s;-0.0;2
[4, 4, 4, 2, 0, 3, 4, 0];?s?s?s?u;-0.0;2
[2, 1, 3, 3, 2, 1, 2, 2];?u?l?d?d?u?l?u?u;-0.2857142857142857;2
[4, 2, 4, 2, 3, 4, 3, 0];?s?u?s?u?d?s?d;-0.0;2
[1, 1, 1, 2, 0, 4, 4, 2];?l?l?l?u;-2.4;2
[2, 4, 2, 4, 2, 4, 2, 0];?u?s?u?s?u?s?u;-0.3333333333333333;2
[4, 4, 1, 2, 3, 3, 4, 4];?s?s?l?u?d?d?s?s;-0.0;2
[4, 4, 4, 3, 3, 0, 2, 1];?s?s?s?d?d;-0.0;2
[3, 3, 1, 4, 2, 1, 0, 3];?d?d?l?s?u?l;-0.0;2
[1, 1, 3, 3, 4, 2, 4, 0];?l?l?d?d?s?u?s;-0.0;2
[2, 3, 1, 1, 3, 1, 2, 0];?u?d?l?l?d?l?u;-0.3333333333333333;2
[2, 1, 3, 3, 2, 1, 0, 3];?u?l?d?d?u?l;-1.8;2
[4, 1, 2, 2, 3, 3, 2, 2];?s?l?u?u?d?d?u?u;-0.0;2
[3, 4, 1, 1, 0, 4, 1, 3];?d?s?l?l;-0.0;2
[2, 4, 3, 1, 0, 3, 1, 0];?u?s?d?l;-0.0;2
[1, 4, 2, 2, 2, 0, 3, 4];?l?s?u?u?u;-0.0;2
[4, 4, 1, 2, 3, 3, 4, 4];?s?s?l?u?d?d?s?s;-0.0;2
[1, 1, 1, 2, 4, 1, 2, 3];?l?l?l?u?s?l?u?d;-0.0;2
[3, 1, 2, 1, 0, 4, 4, 2];?d?l?u?l;-0.0;2
[2, 1, 2, 3, 1, 4, 4, 3];?u?l?u?d?l?s?s?d;-0.0;2
[1, 2, 1, 3, 0, 3, 2, 0];?l?u?l?d;-0.6;2
[3, 2, 4, 3, 1, 4, 0, 1];?d?u?s?d?l?s;-0.0;2
[4, 1, 3, 4, 4, 4, 0, 1];?s?l?d?s?s?s;-0.0;2
[1, 1, 3, 1, 1, 2, 2, 3];?l?l?d?l?l?u?u?d;-0.6666666666666666;2
[1, 1, 1, 3, 4, 0, 2, 1];?l?l?l?d?s;-0.0;2
[3, 4, 3, 3, 4, 2, 4, 0];?d?s?d?d?s?u?s;-0.0;2
[2, 1, 3, 3, 1, 1, 0, 0];?u?l?d?d?l?l;-7.25;2
[3, 1, 4, 2, 0, 1, 1, 1];?d?l?s?u;-0.0;2
[4, 1, 2, 3, 3, 3, 0, 2];?s?l?u?d?d?d;-0.0;2
[4, 4, 3, 3, 2, 0, 0, 0];?s?s?d?d?u;-0.0;2
[1, 2, 4, 4, 3, 3, 4, 2];?l?u?s?s?d?d?s?u;-0.0;2
[3, 2, 1, 3, 0, 2, 3, 0];?d?u?l?d;-0.0;3
[1, 4, 1, 1, 3, 2, 0, 1];?l?s?l?l?d?u;-0.0;3
[3, 4, 1, 1, 0, 4, 3, 0];?d?s?l?l;-0.0;3
[3, 2, 3, 2, 1, 3, 3, 3];?d?u?d?u?l?d?d?d;-0.0;3
[2, 3, 1, 3, 1, 0, 0, 0];?u?d?l?d?l;-1.6;3
[3, 4, 3, 3, 1, 1, 2, 3];?d?s?d?d?l?l?u?d;-0.0;3
[1, 1, 1, 1, 0, 2, 3, 3];?l?l?l?l;-3116.5;3
[1, 1, 3, 2, 0, 4, 4, 2];?l?l?d?u;-1.4;3
[2, 2, 1, 2, 3, 1, 0, 3];?u?u?l?u?d?l;-2.0;3
[2, 1, 4, 2, 0, 0, 0, 2];?u?l?s?u;-0.0;3
[1, 3, 2, 3, 3, 0, 0, 2];?l?d?u?d?d;-0.4;3
[2, 1, 1, 2, 0, 4, 4, 2];?u?l?l?u;-5.4;3
[4, 3, 2, 3, 0, 0, 1, 1];?s?d?u?d;-0.0;3
[1, 2, 3, 3, 0, 1, 3, 1];?l?u?d?d;-0.0;3
[3, 1, 3, 2, 3, 1, 1, 3];?d?l?d?u?d?l?l?d;-0.0;3
[3, 3, 3, 4, 0, 0, 4, 3];?d?d?d?s;-0.2;3
[4, 4, 4, 2, 2, 3, 4, 4];?s?s?s?u?u?d?s?s;-0.0;3
[2, 1, 1, 4, 3, 2, 0, 0];?u?l?l?s?d?u;-0.0;3
[1, 2, 2, 2, 2, 0, 2, 2];?l?u?u?u?u;-4.2;3
[3, 1, 3, 1, 3, 0, 1, 0];?d?l?d?l?d;-4.8;3
[4, 2, 1, 1, 4, 0, 0, 2];?s?u?l?l?s;-0.0;3
[2, 2, 2, 2, 1, 4, 4, 4];?u?u?u?u?l?s?s?s;-0.0;3
[1, 2, 2, 2, 3, 0, 1, 0];?l?u?u?u?d;-2.6;3
[3, 2, 4, 3, 3, 4, 4, 0];?d?u?s?d?d?s?s;-0.0;3
[3, 3, 3, 2, 0, 0, 0, 3];?d?d?d?u;-2.0;3
[2, 1, 1, 1, 3, 0, 0, 2];?u?l?l?l?d;-141.75;3
[2, 2, 3, 4, 4, 1, 1, 1];?u?u?d?s?s?l?l?l;-0.0;3
